DATE,WILL5000INDFC
2009-08-07,39.43
2009-08-10,39.30
2009-08-11,38.80
2009-08-12,39.26
2009-08-13,39.55
2009-08-14,39.16
2009-08-17,38.17
2009-08-18,38.61
2009-08-19,38.87
2009-08-20,39.29
2009-08-21,40.02
2009-08-24,39.99
2009-08-25,40.09
2009-08-26,40.10
2009-08-27,40.20
2009-08-28,40.14
2009-08-31,39.79
2009-09-01,38.90
2009-09-02,38.78
2009-09-03,39.15
2009-09-04,39.66
2009-09-07,.
2009-09-08,40.04
2009-09-09,40.41
2009-09-10,40.85
2009-09-11,40.82
2009-09-14,41.09
2009-09-15,41.26
2009-09-16,41.93
2009-09-17,41.80
2009-09-18,41.89
2009-09-21,41.77
2009-09-22,42.08
2009-09-23,41.63
2009-09-24,41.17
2009-09-25,40.91
2009-09-28,41.67
2009-09-29,41.61
2009-09-30,41.45
2009-10-01,40.35
2009-10-02,40.15
2009-10-05,40.77
2009-10-06,41.35
2009-10-07,41.47
2009-10-08,41.82
2009-10-09,42.07
2009-10-12,42.23
2009-10-13,42.12
2009-10-14,42.86
2009-10-15,43.01
2009-10-16,42.65
2009-10-19,43.06
2009-10-20,42.75
2009-10-21,42.37
2009-10-22,42.82
2009-10-23,42.28
2009-10-26,41.77
2009-10-27,41.55
2009-10-28,40.63
2009-10-29,41.55
2009-10-30,40.39
2009-11-02,40.60
2009-11-03,40.80
2009-11-04,40.80
2009-11-05,41.65
2009-11-06,41.72
2009-11-09,42.65
2009-11-10,42.62
2009-11-11,42.86
2009-11-12,42.37
2009-11-13,42.64
2009-11-16,43.31
2009-11-17,43.36
2009-11-18,43.33
2009-11-19,42.71
2009-11-20,42.57
2009-11-23,43.12
2009-11-24,43.08
2009-11-25,43.28
2009-11-26,.
2009-11-27,42.52
2009-11-30,42.68
2009-12-01,43.22
2009-12-02,43.30
2009-12-03,42.93
2009-12-04,43.24
2009-12-07,43.16
2009-12-08,42.74
2009-12-09,42.88
2009-12-10,43.09
2009-12-11,43.29
2009-12-14,43.65
2009-12-15,43.44
2009-12-16,43.54
2009-12-17,43.04
2009-12-18,43.32
2009-12-21,43.78
2009-12-22,43.97
2009-12-23,44.14
2009-12-24,44.38
2009-12-25,.
2009-12-28,44.41
2009-12-29,44.36
2009-12-30,44.36
2009-12-31,43.92
2010-01-01,.
2010-01-04,44.66
2010-01-05,44.80
2010-01-06,44.86
2010-01-07,45.04
2010-01-08,45.19
2010-01-11,45.25
2010-01-12,44.78
2010-01-13,45.18
2010-01-14,45.29
2010-01-15,44.79
2010-01-18,.
2010-01-19,45.37
2010-01-20,44.91
2010-01-21,44.12
2010-01-22,43.17
2010-01-25,43.34
2010-01-26,43.15
2010-01-27,43.37
2010-01-28,42.86
2010-01-29,42.43
2010-02-01,43.03
2010-02-02,43.56
2010-02-03,43.34
2010-02-04,41.96
2010-02-05,42.09
2010-02-08,41.75
2010-02-09,42.29
2010-02-10,42.21
2010-02-11,42.69
2010-02-12,42.68
2010-02-15,.
2010-02-16,43.44
2010-02-17,43.66
2010-02-18,43.93
2010-02-19,44.04
2010-02-22,44.02
2010-02-23,43.48
2010-02-24,43.88
2010-02-25,43.84
2010-02-26,43.90
2010-03-01,44.42
2010-03-02,44.57
2010-03-03,44.60
2010-03-04,44.76
2010-03-05,45.41
2010-03-08,45.44
2010-03-09,45.53
2010-03-10,45.78
2010-03-11,45.97
2010-03-12,45.98
2010-03-15,45.96
2010-03-16,46.33
2010-03-17,46.60
2010-03-18,46.55
2010-03-19,46.25
2010-03-22,46.55
2010-03-23,46.90
2010-03-24,46.64
2010-03-25,46.52
2010-03-26,46.54
2010-03-29,46.82
2010-03-30,46.84
2010-03-31,46.67
2010-04-01,47.03
2010-04-02,.
2010-04-05,47.49
2010-04-06,47.60
2010-04-07,47.35
2010-04-08,47.49
2010-04-09,47.82
2010-04-12,47.92
2010-04-13,47.97
2010-04-14,48.56
2010-04-15,48.59
2010-04-16,47.83
2010-04-19,47.96
2010-04-20,48.40
2010-04-21,48.40
2010-04-22,48.60
2010-04-23,48.96
2010-04-26,48.77
2010-04-27,47.62
2010-04-28,47.88
2010-04-29,48.55
2010-04-30,47.70
2010-05-03,48.36
2010-05-04,47.15
2010-05-05,46.77
2010-05-06,45.22
2010-05-07,44.44
2010-05-10,46.46
2010-05-11,46.38
2010-05-12,47.14
2010-05-13,46.61
2010-05-14,45.70
2010-05-17,45.74
2010-05-18,45.08
2010-05-19,44.79
2010-05-20,42.98
2010-05-21,43.63
2010-05-24,43.10
2010-05-25,43.10
2010-05-26,42.96
2010-05-27,44.46
2010-05-28,43.92
2010-05-31,.
2010-06-01,43.08
2010-06-02,44.21
2010-06-03,44.45
2010-06-04,42.86
2010-06-07,42.20
2010-06-08,42.58
2010-06-09,42.41
2010-06-10,43.68
2010-06-11,43.95
2010-06-14,43.94
2010-06-15,44.98
2010-06-16,44.92
2010-06-17,44.96
2010-06-18,45.00
2010-06-21,44.79
2010-06-22,44.04
2010-06-23,43.93
2010-06-24,43.19
2010-06-25,43.42
2010-06-28,43.32
2010-06-29,41.92
2010-06-30,41.52
2010-07-01,41.37
2010-07-02,41.15
2010-07-05,.
2010-07-06,41.27
2010-07-07,42.60
2010-07-08,43.02
2010-07-09,43.38
2010-07-12,43.33
2010-07-13,44.10
2010-07-14,44.08
2010-07-15,44.08
2010-07-16,42.78
2010-07-19,43.03
2010-07-20,43.58
2010-07-21,43.01
2010-07-22,44.04
2010-07-23,44.49
2010-07-26,45.04
2010-07-27,44.93
2010-07-28,44.57
2010-07-29,44.41
2010-07-30,44.45
2010-08-02,45.38
2010-08-03,45.13
2010-08-04,45.47
2010-08-05,45.36
2010-08-06,45.20
2010-08-09,45.47
2010-08-10,45.11
2010-08-11,43.79
2010-08-12,43.58
2010-08-13,43.38
2010-08-16,43.43
2010-08-17,44.01
2010-08-18,44.10
2010-08-19,43.33
2010-08-20,43.20
2010-08-23,42.99
2010-08-24,42.37
2010-08-25,42.56
2010-08-26,42.24
2010-08-27,43.01
2010-08-30,42.35
2010-08-31,42.37
2010-09-01,43.65
2010-09-02,44.08
2010-09-03,44.67
2010-09-06,.
2010-09-07,44.13
2010-09-08,44.41
2010-09-09,44.59
2010-09-10,44.80
2010-09-13,45.38
2010-09-14,45.34
2010-09-15,45.51
2010-09-16,45.46
2010-09-17,45.54
2010-09-20,46.28
2010-09-21,46.12
2010-09-22,45.88
2010-09-23,45.50
2010-09-24,46.51
2010-09-27,46.29
2010-09-28,46.56
2010-09-29,46.49
2010-09-30,46.37
2010-10-01,46.57
2010-10-04,46.18
2010-10-05,47.15
2010-10-06,47.08
2010-10-07,47.02
2010-10-08,47.36
2010-10-11,47.37
2010-10-12,47.56
2010-10-13,47.95
2010-10-14,47.77
2010-10-15,47.86
2010-10-18,48.20
2010-10-19,47.40
2010-10-20,47.91
2010-10-21,47.96
2010-10-22,48.12
2010-10-25,48.26
2010-10-26,48.28
2010-10-27,48.16
2010-10-28,48.18
2010-10-29,48.23
2010-11-01,48.24
2010-11-02,48.68
2010-11-03,48.85
2010-11-04,49.81
2010-11-05,50.02
2010-11-08,49.95
2010-11-09,49.54
2010-11-10,49.81
2010-11-11,49.63
2010-11-12,48.99
2010-11-15,48.95
2010-11-16,48.14
2010-11-17,48.19
2010-11-18,48.94
2010-11-19,49.11
2010-11-22,49.10
2010-11-23,48.43
2010-11-24,49.20
2010-11-25,.
2010-11-26,48.88
2010-11-29,48.82
2010-11-30,48.53
2010-12-01,49.54
2010-12-02,50.14
2010-12-03,50.32
2010-12-06,50.31
2010-12-07,50.35
2010-12-08,50.48
2010-12-09,50.68
2010-12-10,51.01
2010-12-13,50.98
2010-12-14,51.00
2010-12-15,50.72
2010-12-16,51.06
2010-12-17,51.13
2010-12-20,51.27
2010-12-21,51.64
2010-12-22,51.80
2010-12-23,51.71
2010-12-24,.
2010-12-27,51.77
2010-12-28,51.78
2010-12-29,51.87
2010-12-30,51.82
2010-12-31,51.77
2011-01-03,52.39
2011-01-04,52.22
2011-01-05,52.53
2011-01-06,52.44
2011-01-07,52.34
2011-01-10,52.32
2011-01-11,52.53
2011-01-12,52.98
2011-01-13,52.90
2011-01-14,53.28
2011-01-17,.
2011-01-18,53.38
2011-01-19,52.71
2011-01-20,52.54
2011-01-21,52.60
2011-01-24,52.93
2011-01-25,52.94
2011-01-26,53.27
2011-01-27,53.42
2011-01-28,52.43
2011-01-31,52.82
2011-02-01,53.71
2011-02-02,53.58
2011-02-03,53.73
2011-02-04,53.87
2011-02-07,54.24
2011-02-08,54.49
2011-02-09,54.32
2011-02-10,54.41
2011-02-11,54.76
2011-02-14,54.94
2011-02-15,54.74
2011-02-16,55.11
2011-02-17,55.31
2011-02-18,55.38
2011-02-21,.
2011-02-22,54.18
2011-02-23,53.76
2011-02-24,53.76
2011-02-25,54.44
2011-02-28,54.69
2011-03-01,53.81
2011-03-02,53.94
2011-03-03,54.88
2011-03-04,54.50
2011-03-07,53.98
2011-03-08,54.49
2011-03-09,54.39
2011-03-10,53.33
2011-03-11,53.70
2011-03-14,53.38
2011-03-15,52.82
2011-03-16,51.91
2011-03-17,52.51
2011-03-18,52.75
2011-03-21,53.60
2011-03-22,53.41
2011-03-23,53.55
2011-03-24,54.06
2011-03-25,54.27
2011-03-28,54.09
2011-03-29,54.49
2011-03-30,54.93
2011-03-31,54.88
2011-04-01,55.16
2011-04-04,55.21
2011-04-05,55.24
2011-04-06,55.35
2011-04-07,55.23
2011-04-08,54.97
2011-04-11,54.76
2011-04-12,54.30
2011-04-13,54.36
2011-04-14,54.37
2011-04-15,54.62
2011-04-18,53.98
2011-04-19,54.26
2011-04-20,55.04
2011-04-21,55.36
2011-04-22,.
2011-04-25,55.29
2011-04-26,55.77
2011-04-27,56.13
2011-04-28,56.32
2011-04-29,56.47
2011-05-02,56.29
2011-05-03,56.00
2011-05-04,55.58
2011-05-05,55.14
2011-05-06,55.37
2011-05-09,55.67
2011-05-10,56.16
2011-05-11,55.53
2011-05-12,55.81
2011-05-13,55.33
2011-05-16,54.91
2011-05-17,54.85
2011-05-18,55.42
2011-05-19,55.55
2011-05-20,55.15
2011-05-23,54.44
2011-05-24,54.38
2011-05-25,54.62
2011-05-26,54.93
2011-05-27,55.20
2011-05-30,.
2011-05-31,55.77
2011-06-01,54.47
2011-06-02,54.42
2011-06-03,53.85
2011-06-06,53.20
2011-06-07,53.20
2011-06-08,52.91
2011-06-09,53.30
2011-06-10,52.56
2011-06-13,52.55
2011-06-14,53.27
2011-06-15,52.36
2011-06-16,52.43
2011-06-17,52.55
2011-06-20,52.86
2011-06-21,53.66
2011-06-22,53.34
2011-06-23,53.25
2011-06-24,52.68
2011-06-27,53.14
2011-06-28,53.86
2011-06-29,54.30
2011-06-30,54.82
2011-07-01,55.62
2011-07-04,.
2011-07-05,55.59
2011-07-06,55.70
2011-07-07,56.32
2011-07-08,55.95
2011-07-11,54.89
2011-07-12,54.65
2011-07-13,54.87
2011-07-14,54.42
2011-07-15,54.77
2011-07-18,54.25
2011-07-19,55.18
2011-07-20,55.13
2011-07-21,55.83
2011-07-22,55.91
2011-07-25,55.53
2011-07-26,55.28
2011-07-27,54.07
2011-07-28,53.91
2011-07-29,53.61
2011-08-01,53.40
2011-08-02,51.98
2011-08-03,52.27
2011-08-04,49.63
2011-08-05,49.42
2011-08-08,45.93
2011-08-09,48.31
2011-08-10,46.29
2011-08-11,48.47
2011-08-12,48.70
2011-08-15,49.82
2011-08-16,49.28
2011-08-17,49.28
2011-08-18,46.99
2011-08-19,46.26
2011-08-22,46.23
2011-08-23,47.88
2011-08-24,48.52
2011-08-25,47.69
2011-08-26,48.52
2011-08-29,50.03
2011-08-30,50.20
2011-08-31,50.42
2011-09-01,49.75
2011-09-02,48.45
2011-09-05,.
2011-09-06,48.10
2011-09-07,49.58
2011-09-08,49.01
2011-09-09,47.71
2011-09-12,48.03
2011-09-13,48.55
2011-09-14,49.24
2011-09-15,50.04
2011-09-16,50.26
2011-09-19,49.76
2011-09-20,49.55
2011-09-21,48.07
2011-09-22,46.50
2011-09-23,46.83
2011-09-26,47.87
2011-09-27,48.46
2011-09-28,47.33
2011-09-29,47.71
2011-09-30,46.52
2011-10-03,45.02
2011-10-04,46.22
2011-10-05,47.08
2011-10-06,48.01
2011-10-07,47.50
2011-10-10,49.15
2011-10-11,49.21
2011-10-12,49.75
2011-10-13,49.65
2011-10-14,50.52
2011-10-17,49.47
2011-10-18,50.54
2011-10-19,49.85
2011-10-20,50.07
2011-10-21,51.03
2011-10-24,51.86
2011-10-25,50.77
2011-10-26,51.35
2011-10-27,53.18
2011-10-28,53.17
2011-10-31,51.88
2011-11-01,50.36
2011-11-02,51.23
2011-11-03,52.23
2011-11-04,51.96
2011-11-07,52.19
2011-11-08,52.81
2011-11-09,50.82
2011-11-10,51.23
2011-11-11,52.25
2011-11-14,51.77
2011-11-15,52.06
2011-11-16,51.22
2011-11-17,50.38
2011-11-18,50.36
2011-11-21,49.42
2011-11-22,49.19
2011-11-23,48.06
2011-11-24,.
2011-11-25,47.90
2011-11-28,49.38
2011-11-29,49.47
2011-11-30,51.64
2011-12-01,51.53
2011-12-02,51.56
2011-12-05,52.12
2011-12-06,52.15
2011-12-07,52.24
2011-12-08,51.07
2011-12-09,52.00
2011-12-12,51.23
2011-12-13,50.69
2011-12-14,50.09
2011-12-15,50.30
2011-12-16,50.54
2011-12-19,49.89
2011-12-20,51.42
2011-12-21,51.52
2011-12-22,51.95
2011-12-23,52.39
2011-12-26,.
2011-12-27,52.42
2011-12-28,51.72
2011-12-29,52.28
2011-12-30,52.08
2012-01-02,.
2012-01-03,52.85
2012-01-04,52.83
2012-01-05,53.03
2012-01-06,52.93
2012-01-09,53.06
2012-01-10,53.57
2012-01-11,53.64
2012-01-12,53.79
2012-01-13,53.52
2012-01-16,.
2012-01-17,53.71
2012-01-18,54.35
2012-01-19,54.64
2012-01-20,54.66
2012-01-23,54.68
2012-01-24,54.70
2012-01-25,55.20
2012-01-26,54.89
2012-01-27,54.90
2012-01-30,54.72
2012-01-31,54.70
2012-02-01,55.31
2012-02-02,55.41
2012-02-03,56.28
2012-02-06,56.25
2012-02-07,56.34
2012-02-08,56.46
2012-02-09,56.54
2012-02-10,56.11
2012-02-13,56.54
2012-02-14,56.48
2012-02-15,56.21
2012-02-16,56.91
2012-02-17,57.01
2012-02-20,.
2012-02-21,56.96
2012-02-22,56.74
2012-02-23,57.07
2012-02-24,57.16
2012-02-27,57.23
2012-02-28,57.36
2012-02-29,57.05
2012-03-01,57.42
2012-03-02,57.15
2012-03-05,56.94
2012-03-06,56.02
2012-03-07,56.47
2012-03-08,57.04
2012-03-09,57.31
2012-03-12,57.27
2012-03-13,58.32
2012-03-14,58.17
2012-03-15,58.54
2012-03-16,58.58
2012-03-19,58.84
2012-03-20,58.60
2012-03-21,58.54
2012-03-22,58.09
2012-03-23,58.32
2012-03-26,59.13
2012-03-27,58.95
2012-03-28,58.65
2012-03-29,58.55
2012-03-30,58.73
2012-04-02,59.17
2012-04-03,58.98
2012-04-04,58.32
2012-04-05,58.30
2012-04-06,.
2012-04-09,57.61
2012-04-10,56.54
2012-04-11,57.03
2012-04-12,57.85
2012-04-13,57.16
2012-04-16,57.11
2012-04-17,57.97
2012-04-18,57.73
2012-04-19,57.43
2012-04-20,57.52
2012-04-23,56.97
2012-04-24,57.16
2012-04-25,57.97
2012-04-26,58.39
2012-04-27,58.60
2012-04-30,58.34
2012-05-01,58.62
2012-05-02,58.53
2012-05-03,58.00
2012-05-04,57.07
2012-05-07,57.11
2012-05-08,56.87
2012-05-09,56.52
2012-05-10,56.69
2012-05-11,56.53
2012-05-14,55.88
2012-05-15,55.60
2012-05-16,55.35
2012-05-17,54.42
2012-05-18,53.95
2012-05-21,54.90
2012-05-22,54.91
2012-05-23,55.05
2012-05-24,55.12
2012-05-25,55.04
2012-05-28,.
2012-05-29,55.67
2012-05-30,54.83
2012-05-31,54.71
2012-06-01,53.29
2012-06-04,53.24
2012-06-05,53.64
2012-06-06,54.89
2012-06-07,54.82
2012-06-08,55.28
2012-06-11,54.50
2012-06-12,55.12
2012-06-13,54.70
2012-06-14,55.26
2012-06-15,55.83
2012-06-18,55.96
2012-06-19,56.57
2012-06-20,56.49
2012-06-21,55.23
2012-06-22,55.65
2012-06-25,54.75
2012-06-26,55.04
2012-06-27,55.56
2012-06-28,55.45
2012-06-29,56.86
2012-07-02,57.07
2012-07-03,57.51
2012-07-04,.
2012-07-05,57.30
2012-07-06,56.76
2012-07-09,56.64
2012-07-10,56.16
2012-07-11,56.12
2012-07-12,55.86
2012-07-13,56.75
2012-07-16,56.59
2012-07-17,56.98
2012-07-18,57.36
2012-07-19,57.49
2012-07-20,56.91
2012-07-23,56.35
2012-07-24,55.81
2012-07-25,55.80
2012-07-26,56.64
2012-07-27,57.71
2012-07-30,57.65
2012-07-31,57.37
2012-08-01,57.09
2012-08-02,56.71
2012-08-03,57.81
2012-08-06,57.99
2012-08-07,58.32
2012-08-08,58.35
2012-08-09,58.42
2012-08-10,58.53
2012-08-13,58.46
2012-08-14,58.44
2012-08-15,58.60
2012-08-16,59.02
2012-08-17,59.18
2012-08-20,59.14
2012-08-21,58.96
2012-08-22,58.95
2012-08-23,58.50
2012-08-24,58.85
2012-08-27,58.82
2012-08-28,58.84
2012-08-29,58.92
2012-08-30,58.47
2012-08-31,58.76
2012-09-03,.
2012-09-04,58.81
2012-09-05,58.78
2012-09-06,59.96
2012-09-07,60.22
2012-09-10,59.88
2012-09-11,60.06
2012-09-12,60.24
2012-09-13,61.16
2012-09-14,61.51
2012-09-17,61.25
2012-09-18,61.14
2012-09-19,61.24
2012-09-20,61.13
2012-09-21,61.16
2012-09-24,60.98
2012-09-25,60.30
2012-09-26,59.97
2012-09-27,60.56
2012-09-28,60.31
2012-10-01,60.45
2012-10-02,60.52
2012-10-03,60.73
2012-10-04,61.17
2012-10-05,61.16
2012-10-08,60.94
2012-10-09,60.32
2012-10-10,59.98
2012-10-11,60.06
2012-10-12,59.85
2012-10-15,60.31
2012-10-16,60.91
2012-10-17,61.20
2012-10-18,61.03
2012-10-19,60.03
2012-10-22,60.02
2012-10-23,59.26
2012-10-24,59.13
2012-10-25,59.29
2012-10-26,59.21
2012-10-29,.
2012-10-30,.
2012-10-31,59.30
2012-11-01,59.99
2012-11-02,59.39
2012-11-05,59.54
2012-11-06,60.01
2012-11-07,58.67
2012-11-08,57.95
2012-11-09,58.02
2012-11-12,58.00
2012-11-13,57.77
2012-11-14,56.95
2012-11-15,56.81
2012-11-16,57.17
2012-11-19,58.30
2012-11-20,58.36
2012-11-21,58.54
2012-11-22,.
2012-11-23,59.27
2012-11-26,59.19
2012-11-27,58.94
2012-11-28,59.41
2012-11-29,59.73
2012-11-30,59.77
2012-12-03,59.50
2012-12-04,59.41
2012-12-05,59.49
2012-12-06,59.67
2012-12-07,59.84
2012-12-10,59.91
2012-12-11,60.30
2012-12-12,60.27
2012-12-13,59.93
2012-12-14,59.70
2012-12-17,60.38
2012-12-18,61.11
2012-12-19,60.77
2012-12-20,61.11
2012-12-21,60.57
2012-12-24,60.43
2012-12-25,.
2012-12-26,60.09
2012-12-27,60.04
2012-12-28,59.45
2012-12-31,60.47
2013-01-01,.
2013-01-02,62.03
2013-01-03,61.96
2013-01-04,62.31
2013-01-07,62.14
2013-01-08,61.98
2013-01-09,62.20
2013-01-10,62.61
2013-01-11,62.63
2013-01-14,62.59
2013-01-15,62.71
2013-01-16,62.68
2013-01-17,63.05
2013-01-18,63.25
2013-01-21,.
2013-01-22,63.57
2013-01-23,63.64
2013-01-24,63.70
2013-01-25,64.08
2013-01-28,63.99
2013-01-29,64.21
2013-01-30,63.94
2013-01-31,63.89
2013-02-01,64.51
2013-02-04,63.77
2013-02-05,64.42
2013-02-06,64.51
2013-02-07,64.40
2013-02-08,64.78
2013-02-11,64.74
2013-02-12,64.86
2013-02-13,64.95
2013-02-14,65.04
2013-02-15,64.96
2013-02-18,.
2013-02-19,65.43
2013-02-20,64.56
2013-02-21,64.12
2013-02-22,64.71
2013-02-25,63.54
2013-02-26,63.92
2013-02-27,64.74
2013-02-28,64.72
2013-03-01,64.86
2013-03-04,65.16
2013-03-05,65.79
2013-03-06,65.88
2013-03-07,66.05
2013-03-08,66.39
2013-03-11,66.57
2013-03-12,66.42
2013-03-13,66.56
2013-03-14,66.94
2013-03-15,66.82
2013-03-18,66.47
2013-03-19,66.29
2013-03-20,66.79
2013-03-21,66.26
2013-03-22,66.68
2013-03-25,66.49
2013-03-26,66.99
2013-03-27,66.99
2013-03-28,67.26
2013-03-29,.
2013-04-01,66.90
2013-04-02,67.11
2013-04-03,66.34
2013-04-04,66.63
2013-04-05,66.38
2013-04-08,66.87
2013-04-09,67.06
2013-04-10,67.89
2013-04-11,68.14
2013-04-12,67.95
2013-04-15,66.26
2013-04-16,67.25
2013-04-17,66.28
2013-04-18,65.84
2013-04-19,66.48
2013-04-22,66.77
2013-04-23,67.50
2013-04-24,67.56
2013-04-25,67.87
2013-04-26,67.73
2013-04-29,68.19
2013-04-30,68.42
2013-05-01,67.68
2013-05-02,68.36
2013-05-03,69.11
2013-05-06,69.28
2013-05-07,69.65
2013-05-08,69.96
2013-05-09,69.74
2013-05-10,70.10
2013-05-13,70.09
2013-05-14,70.82
2013-05-15,71.18
2013-05-16,70.81
2013-05-17,71.53
2013-05-20,71.50
2013-05-21,71.63
2013-05-22,70.94
2013-05-23,70.76
2013-05-24,70.71
2013-05-27,.
2013-05-28,71.21
2013-05-29,70.65
2013-05-30,70.94
2013-05-31,70.00
2013-06-03,70.33
2013-06-04,69.92
2013-06-05,68.97
2013-06-06,69.62
2013-06-07,70.49
2013-06-10,70.52
2013-06-11,69.77
2013-06-12,69.20
2013-06-13,70.23
2013-06-14,69.85
2013-06-17,70.36
2013-06-18,70.91
2013-06-19,69.98
2013-06-20,68.22
2013-06-21,68.35
2013-06-24,67.53
2013-06-25,68.22
2013-06-26,68.87
2013-06-27,69.43
2013-06-28,69.21
2013-07-01,69.69
2013-07-02,69.63
2013-07-03,69.67
2013-07-04,.
2013-07-05,70.39
2013-07-08,70.75
2013-07-09,71.29
2013-07-10,71.33
2013-07-11,72.30
2013-07-12,72.52
2013-07-15,72.67
2013-07-16,72.36
2013-07-17,72.60
2013-07-18,72.99
2013-07-19,73.06
2013-07-22,73.24
2013-07-23,73.12
2013-07-24,72.80
2013-07-25,73.12
2013-07-26,73.13
2013-07-29,72.85
2013-07-30,72.93
2013-07-31,72.94
2013-08-01,73.93
2013-08-02,74.03
2013-08-05,73.99
2013-08-06,73.51
2013-08-07,73.19
2013-08-08,73.51
2013-08-09,73.34
2013-08-12,73.30
2013-08-13,73.41
2013-08-14,73.05
2013-08-15,71.99
2013-08-16,71.76
2013-08-19,71.30
2013-08-20,71.71
2013-08-21,71.32
2013-08-22,71.97
2013-08-23,72.26
2013-08-26,72.04
2013-08-27,70.82
2013-08-28,71.02
2013-08-29,71.26
2013-08-30,70.91
2013-09-02,.
2013-09-03,71.21
2013-09-04,71.78
2013-09-05,71.90
2013-09-06,71.95
2013-09-09,72.75
2013-09-10,73.31
2013-09-11,73.53
2013-09-12,73.28
2013-09-13,73.48
2013-09-16,73.83
2013-09-17,74.21
2013-09-18,75.09
2013-09-19,75.02
2013-09-20,74.52
2013-09-23,74.18
2013-09-24,74.07
2013-09-25,73.92
2013-09-26,74.24
2013-09-27,73.96
2013-09-30,73.59
2013-10-01,74.27
2013-10-02,74.20
2013-10-03,73.52
2013-10-04,74.05
2013-10-07,73.37
2013-10-08,72.38
2013-10-09,72.34
2013-10-10,73.95
2013-10-11,74.48
2013-10-14,74.80
2013-10-15,74.26
2013-10-16,75.27
2013-10-17,75.83
2013-10-18,76.39
2013-10-21,76.38
2013-10-22,76.79
2013-10-23,76.41
2013-10-24,76.73
2013-10-25,76.98
2013-10-28,77.02
2013-10-29,77.41
2013-10-30,76.95
2013-10-31,76.67
2013-11-01,76.83
2013-11-04,77.18
2013-11-05,76.97
2013-11-06,77.18
2013-11-07,76.06
2013-11-08,77.09
2013-11-11,77.17
2013-11-12,77.02
2013-11-13,77.71
2013-11-14,78.05
2013-11-15,78.39
2013-11-18,77.98
2013-11-19,77.73
2013-11-20,77.48
2013-11-21,78.22
2013-11-22,78.61
2013-11-25,78.50
2013-11-26,78.63
2013-11-27,78.88
2013-11-28,.
2013-11-29,78.84
2013-12-02,78.58
2013-12-03,78.32
2013-12-04,78.26
2013-12-05,78.00
2013-12-06,78.79
2013-12-09,78.92
2013-12-10,78.66
2013-12-11,77.73
2013-12-12,77.55
2013-12-13,77.64
2013-12-16,78.14
2013-12-17,77.97
2013-12-18,79.16
2013-12-19,79.07
2013-12-20,79.62
2013-12-23,80.12
2013-12-24,80.39
2013-12-25,.
2013-12-26,80.73
2013-12-27,80.69
2013-12-30,80.70
2013-12-31,81.04
